text,author,likes,replyCount,cleaned_text
"Wow, this guy is the typical fucking woke left-wing douche bag politician",@WellplyD,0,0,wow this guy is the typical fucking woke leftwing douche bag politician
Devils Advocate: The president in Argentina has way more power within the country than the US president has within his country. Thats why Milei was able to do what he did. His corrupt predecessors bloated the executive branch and its now biting them in the ass... I don't think Trump can do that,@evelynda5235,0,0,devils advocate the president in argentina has way more power within the country than the us president has within his country thats why milei was able to do what he did his corrupt predecessors bloated the executive branch and its now biting them in the ass i dont think trump can do that
"You know right, right ,you know right... like.  Like..hold on,hold on... let me just ,let me just...  hold on hold on ,Jack, Jack...",@chefntoast,0,0,you know right right you know right like  likehold onhold on let me just let me just  hold on hold on jack jack
"Transparency on research and testing of the mRNA shots never happened. That's the smoking gun on the COVID man-made pandemic. But corruption rules the US and the west.The lies and cover ups on the Covid vaccines, in an honest world, would have stopped them dead in their tracks. That means a ""choice"" on Covid vaccines is a lie. In an honest world, they never would have seen the light of day.",@billyquaide1902,1,0,transparency on research and testing of the mrna shots never happened thats the smoking gun on the covid manmade pandemic but corruption rules the us and the westthe lies and cover ups on the covid vaccines in an honest world would have stopped them dead in their tracks that means a choice on covid vaccines is a lie in an honest world they never would have seen the light of day
88 minutes in and still nothing has really been said.....  homeboy is a human caltrop,@chefntoast,1,0, minutes in and still nothing has really been said  homeboy is a human caltrop
"Means won't answer the questions, instead he talks about his upbringing... Kamala's trick!",@christopherstephenson-z5e,0,0,means wont answer the questions instead he talks about his upbringing kamalas trick
"Wow, Means is a BShitter.",@christopherstephenson-z5e,0,0,wow means is a bshitter
Why these two doctors don't write a book about their issues.,@NildaWitty-ug9jv,0,0,why these two doctors dont write a book about their issues
"Callie obviously trained very well on talking word salad for 3 hours.....only words I hear loud and clear is politics, excuse me,  I don't want Obummer making ANY of my, family, friends and coworkers decisions on health matters. Agenda, paid op that's all he is.",@blueeyedbandit17,0,0,callie obviously trained very well on talking word salad for  hoursonly words i hear loud and clear is politics excuse me  i dont want obummer making any of my family friends and coworkers decisions on health matters agenda paid op thats all he is
antidotes need to be known wide and far  'everything else is just noise waiting to happen'',@robbmeblind9867,0,0,antidotes need to be known wide and far  everything else is just noise waiting to happen
yearv review of the data'' sure 10 years later,@robbmeblind9867,0,0,yearv review of the data sure  years later
That politician is full of crap.,@jerseyjeeper1575,0,0,that politician is full of crap
"CDC protocol had my paraplegic son killed by his Dr and hospital!  $45,000 for respirator, $10000 for death!",@ger8235,0,0,cdc protocol had my paraplegic son killed by his dr and hospital   for respirator  for death
"My husband was a Methodist patient last week, THE STAFF IS STILL MANDATED TO WEAR MASKS!🙄",@ger8235,0,0,my husband was a methodist patient last week the staff is still mandated to wear masksface_with_rolling_eyes
jack jack jackjack jack,@shigh-l2i,0,0,jack jack jackjack jack
This was a waste of time. Casey: Let me tell you what I think. Mary: I can't stand that you are not saying what I want you to say! My issue is the most important and it must become your issue!! Jack: You're not talking about what I want you to talk about so I dont trust you! People aren't listening to me and implemeting the changes I want made immediately!!,@3buzzy,1,0,this was a waste of time casey let me tell you what i think mary i cant stand that you are not saying what i want you to say my issue is the most important and it must become your issue jack youre not talking about what i want you to talk about so i dont trust you people arent listening to me and implemeting the changes i want made immediately
Calley is beating around the bush he# a snake trying to convince us he is not kissing up to get in Trumps band wagon,@debbiecarter2674,0,0,calley is beating around the bush he a snake trying to convince us he is not kissing up to get in trumps band wagon
What a jerk this Jack  guy is - had to turn it out just a steam of rude insults  - can't make an progree!  Bye bye ...,@juliettelefevre5327,0,0,what a jerk this jack  guy is  had to turn it out just a steam of rude insults   cant make an progree  bye bye 
"CAlly sounds like fauci...talk, talk, talk.! PROBABLY $$$$!!      Jack and Mary get it!!!  STOP THE SHOTS!",@ger8235,2,0,cally sounds like faucitalk talk talk probably       jack and mary get it  stop the shots
