text,author,likes,replyCount,cleaned_text
"Sonar has been around since 1906, Lidar had been around since 1960. And y'all believe they are just now looking under the pyramids, when they use these tools all over Egypt for research. Stop believing everything you hear from these right winged podcasts. They always have an agenda.",@Sir_Swirl,1,0,"sonar has been around since , lidar had been around since . and y'all believe they are just now looking under the pyramids, when they use these tools all over egypt for research. stop believing everything you hear from these right winged podcasts. they always have an agenda."
Stuff just keeps getting older.,@Nick9Three,0,0,stuff just keeps getting older.
"If it was some sort of power plant, that would change everything. What kind of energy were they creating, gathering? Then what devices were using that type of energy? 😮",@One-12937,1,0,"if it was some sort of power plant, that would change everything. what kind of energy were they creating, gathering? then what devices were using that type of energy? face_with_open_mouth"
Yeah they didn't make that in 30 years.,@johnyoutube8344,0,0,yeah they didn't make that in  years.
There's only one problem with this GPR or ground penetrating radar can only go about a hundred feet. And that's under perfect conditions which dry sand is perfect conditions. Also Bathymetric LiDAR. Which is used to measure the depth and water can only go about 25 m. So somebody's going to have to explain to me how they're looking 400 m deep. Anyway as much as I want it to be true it's horseshit,@jaybatson2322,0,1,there's only one problem with this gpr or ground penetrating radar can only go about a hundred feet. and that's under perfect conditions which dry sand is perfect conditions. also bathymetric lidar. which is used to measure the depth and water can only go about  m. so somebody's going to have to explain to me how they're looking  m deep. anyway as much as i want it to be true it's horseshit
The Pyramid is a Water Pump for extracting of Gold.,@yoashuain1,0,0,the pyramid is a water pump for extracting of gold.
"To dig for 2 kilometers is a very difficult task today, what technology did they have back then? And this was repeated multiple times, I'm speechless.",@dfed7673,0,1,"to dig for  kilometers is a very difficult task today, what technology did they have back then? and this was repeated multiple times, i'm speechless."
I completely call BS on this one...,@dddmmm21,0,0,i completely call bs on this one...
"except you can't listen to Zahi Hawass, he denies everything that does not fit his narrative of the Egyptians built the pyramids and nothing else matters.",@Dragon-Smoke-29,0,0,"except you can't listen to zahi hawass, he denies everything that does not fit his narrative of the egyptians built the pyramids and nothing else matters."
"This is fantastic! There is no way humans made these structures. This discovery will lead to the demise of all the male as godhead religions on earth! I believe more discoveries will come out, and not just in Egypt, that will propel us out of dualism!",@KittyWonton,1,1,"this is fantastic! there is no way humans made these structures. this discovery will lead to the demise of all the male as godhead religions on earth! i believe more discoveries will come out, and not just in egypt, that will propel us out of dualism!"
Now what if all the old funding is all wrong not the coffins or funding of mummy's but what they are all wrong from finding what looked like to be cogs to misery moving parts what if the Egyptian back in the day where highly civilised and more advanced than us the now ??,@Andyb2507,0,0,now what if all the old funding is all wrong not the coffins or funding of mummy's but what they are all wrong from finding what looked like to be cogs to misery moving parts what if the egyptian back in the day where highly civilised and more advanced than us the now ??
"I saw a YouTube comment saying that he ran into a guy who asked him, ""Did you know the pyramids reach all the way down into Hell? That's how we get to the surface""",@Valejandrom,0,0,"i saw a youtube comment saying that he ran into a guy who asked him, ""did you know the pyramids reach all the way down into hell? that's how we get to the surface"""
Didn't Billy Carson say something over a year ago about a spaceship being underneath the pyramid?,@texastiger903,1,0,didn't billy carson say something over a year ago about a spaceship being underneath the pyramid?
More proof of the ancient power plant theory....,@CatRacer1A2A-SO,0,0,more proof of the ancient power plant theory....
"anyone who has actually seen the pyramids and been inside them wouldn't believe they are tombs, you have to be brainwashed by academia to believe that shit 😂 they are so monumentally impressive, would never be built to bury one dude, no way.",@calebmhorvath,0,0,"anyone who has actually seen the pyramids and been inside them wouldn't believe they are tombs, you have to be brainwashed by academia to believe that shit face_with_tears_of_joy they are so monumentally impressive, would never be built to bury one dude, no way."
"they aren't tombs, never were. i've been there multiple times and they don't even give the vibe of other tombs i've been to, which may not mean much but go see them inside yourself and you'll get what i mean",@calebmhorvath,0,1,"they aren't tombs, never were. i've been there multiple times and they don't even give the vibe of other tombs i've been to, which may not mean much but go see them inside yourself and you'll get what i mean"
Jaime nice Sleep Token shirt ❤I am loving you,@faithtaylor9324,0,0,jaime nice sleep token shirt red_hearti am loving you
