text,author,likes,replyCount,encoded
"David Wilcock, Drunvalo Melchizedek, and Graham Hancock is where I heard this from many years ago. They all came to this conclusion through different and similar means but they were right. Thoth mentioned this according to Drunvalo and that sand is leaving the sphinx and the right paw will reveal a door leading to this city. The story goes that the Pyramids were created by Thoth after a great fall in consciousness and spiritual grid around the Earth. And that this city existed and every so often these “deities”(just humans who understand consciousness) would come up and try to progress humanity. And even Thoth spoke that he was the almighty God. That Jesus learned and mastered the Eyptian mystery schools. And they all spoke of the almighty God the source of consciousness. A greater awareness. That life is eternal and that it’s not about life and death but about dying and being born because life never ends.",@Mike-vc6ub,0,0,"[-0.0044528395, 0.043339293]"
LOL OF COURSE Dr. Hawass is calling BS,,0,0,"[-0.011376732, -0.021559997]"
The morlocks,@garyfinn8772,0,0,"[-0.032241866, 0.03961981]"
"Yer,,naa. Not under the great pyramid.  Under Kafre's pyramid.",@andrewporrelli8268,0,0,"[-0.0018599768, 0.039144803]"
Thith built all this... aka enoch..Enoch... halls of amenti....built with piweres not known to man. Blasted many places did he... thoth.. emerald  tablets true,@ericericgoodwin8147,0,0,"[-0.0116105955, -0.012133275]"
"Why do y’all keep saying new? The Emerald Tablets, Tesla, Katt and others have been saying this 😂",@FamilyExodus,0,0,"[-0.008925499, 0.0043447358]"
I’m really thinking the pyramid was a small part of a MASSIVE machine also. I have for years and years!! THE FLOOD was VERY real!!!,@t-towntransparency8850,0,0,"[0.0063995495, 0.008824273]"
Uh huh… NOW what’s everyone got to say about it??? They did NOT build this stuff man!!! It just didn’t happen anything AT ALL ALIKE THEY TELL YOU!!!,@t-towntransparency8850,0,0,"[-0.034979656, -0.01946206]"
So called Hall of Records supposedly under the paw of the Sphinx has always been off limits by egyptian govt.  Why?   AFter the giza pyramids were built Egypt NEVER built any more pyramids or any structures of any importance again.   Why ?,@retired75th,0,0,"[-0.04609619, -0.024296619]"
Lidar????  You sure?,@courtneydaniel3204,0,1,"[0.0023052106, -0.09459601]"
Its not even April yet 😂,@RyanPhilips-x1i,0,0,"[0.016657347, -0.0503248]"
"While I like Rogan, this topic was debunked by Dr. Zahi Hawass. One could say the dr. is a paid off “sentry” of the truth, but the X-ray or whatever they used to detect voids in the pyramids, dismiss the mass void used for the  water collection for vibrations theory. He said there are voids but nothing like what is claimed.",@rebelthrukansas0,0,0,"[0.040848732, -0.036327023]"
"I always said it, dig deeper, and it doesn’t matter where you are… dig deeper there are so much things we didn’t discover jet..",@rimiwa-u5sNL,2,3,"[0.009529914, -0.01979762]"
Time machine,@CurrentEventRap,0,0,"[-0.031198421, -0.022790464]"
Time to send in the dozers and get some dirt shifted get a proper understanding of it all it’s literally life changing information,@deanmarshall830,0,0,"[0.015743393, -0.042939093]"
Not LIDAR that’s your mate musk’s technology. New grade RADAR,@katiefinnegan4649,0,0,"[0.06541432, -0.040616836]"
It's actually NOT the great pyramid. This has been found at the second largest one next door.,@ideacrafter,0,0,"[-0.004869741, 0.023170203]"
WHAT,@JacobyMccrayTM,0,0,"[0.025644595, 0.0020353745]"
They should watch Mr beast vlog,@djomegamvp,0,0,"[-0.059108965, 0.020409584]"
It's pretty obvious really if you wanted to mark a spot on the earth for thousands of years build some big pyramids on top of it.And eventually the peoples curiosity will discover what's below. As they kinda stick out like a sore thumb really. Ohh I wonder what's hidden below. Good things I hope.,@DannyByrne-h1x,0,0,"[-0.03764228, -0.0039816606]"
humans are so much older then science or religion can explain. basically religion is the science fiction inclusions that science cant explain...,@adamwilson-q6l,0,0,"[0.030848684, 0.003649505]"
"If it was true, it would be worldwide news currently it’s just a theory with no basis",@nicholashurley5659,0,0,"[0.0198051, 0.008820068]"
Its just normal support for big structures. How would only sand hold this kind a giant structure lol,@DostJe,0,0,"[-0.029693143, -0.052302577]"
My anxiety just went 1000,@bulldoggaming8870,0,0,"[0.10779616, -0.08362132]"
Zahi Hawass needs to be kept well away.... he's poisonous and very rude.,@wfamdaxj,0,0,"[0.003051682, -0.020290773]"
I'll bet you those underground columns are not 2KM long but 1 nautical mile long.  The nautical mile is based on the circumference of the Earth and the whole Great Pyramid is based on ratios of Earth dimensions.,@MIflyer5124,0,1,"[-0.019438224, 0.009233739]"
The Vatican destroyed the libraries of Alexander twice to remove any ancient knowledge. Like Bamiyan or Palmera being destroyed by Islamists.,@STEPHENSinnott-q8n,0,0,"[-0.027906662, -0.06417518]"
"Mr. Zahi Hawass is a Gatekeeper. Im pretty sure ""they"" know since a long time that there is a lot more hidden under the pyramids. There are powers on this planet that have no interest that humans find out more about their true history.",@grillmeisterflash,0,0,"[-0.02503699, -0.00077482796]"
Bu..bu.bu..but they were built by the Egyptians with sticks and stones.,@MaxAndDaisy0825,0,0,"[0.012103605, -0.061656166]"
Graham gonna have to put on a disguise and sneak back into the Pyramids 😂,@ebone4560,0,0,"[0.0045360466, -0.049256153]"
But it's bollocks in't it why do you even entertain this shite 🙄,@steveeccles5424,0,0,"[-0.0025200227, -0.03964099]"
"Hey, Joe. Get Wes Huff back on to discuss this",@tigerrr1227,0,1,"[0.053680047, -0.005304363]"
Can we get past the theory of hauling rocks up a ramp with ropes and rollers? If this is true then the entire Egyptology crowd should be writing new papers now,@jamesgilliam5278,0,0,"[-0.016433591, -0.02301832]"
If Zahi Hawass says it's fake then you know it's legit.,@kenea3226,0,0,"[-0.010781588, -0.021049887]"
Could be proof that they are really alien spacecraft and underneath is where the engine and rockets are,@jimboss1982,0,0,"[-0.04346828, -0.0028586912]"
"This is ancient technology. Now the feat of constructing this thing just got a whole lot more incredible. From what I’ve researched this is further evidence they were some sort of power generators, some ancient tablets even say they use the Earth’s energy",@Xal1991,0,0,"[-0.03007485, 0.028345985]"
Yo the Sleep Token shirt tho 👀,@shanewsheesh,0,0,"[-0.046570927, 0.02782687]"
Yeah and now of course flit dibble is trying to disprove it and call it all bs. That guy can’t stand to be wrong lol,@720sc,0,0,"[0.011779888, -0.05257328]"
I heard of those structures YEARS ago crazy how they’re barely mentioning it now and getting publicity,@bigrocket97,0,0,"[-0.035897117, -0.05726302]"
No one knows the definition of conspiracy,@sean8276,0,1,"[-0.016109632, 0.048777785]"
"Quade start the reactor, free Earth",@manservantchris,0,0,"[-0.008488957, -0.018285844]"
Maybe they tried burying it. It blew up. Or meltdown. Possibilities..,@joshhilton718,0,0,"[0.020853272, 0.023010189]"
"How did it take 5000 years to realise that The Pyramids had footings at least, did they not have a builder curious to what stopped them from sinking this whole time. Are we that stupid    🤣🤣🤣",@ashconoskoo,0,0,"[-0.029079031, -0.00934077]"
"I hate zahi Hawas. Or whatever his name is, he wants all the credit, and discredits anyone he doesn't like.",@klasiks92,0,0,"[-0.004084214, -0.03595166]"
Tesla coils .?😈,@DarrenHamer-m4e,0,0,"[-0.051095374, 0.021269403]"
My view Obviously plasma fluid filled  coiled. Capacitor's.+kings chamber structure look like acoustic amplifiers . resonance.wave capacitor ..😈 UK'S THE KEX FILE'S 😈,@DarrenHamer-m4e,1,0,"[-0.038041297, 0.053461872]"
That sleep token shirt is the MVP,@TREEMOSS20,0,0,"[-0.016758053, 0.014424938]"
Prolly an ancient electrical power plant.,@dclxvi6521,0,0,"[-0.039358396, -0.010545649]"
"We are still a type-0 civilization, and so if this new discovery is the truth, and we humans were to somehow figure out the true meaning and design of the pyramids, then that's when I think ""they"" will make themselves known and help propel humanity to a type-1 civilization.",@hanzhovaj4129,0,0,"[-0.0042169997, 0.010622416]"
The sleep token shirt?!?!? 👏🏻👏🏻👏🏻,@zachharper1160,0,0,"[-0.0273866, 0.023964679]"
It's a energy generator.,@kenmarsh1832,0,0,"[-0.013547553, 0.0150182005]"
its anti earthquake support for the piramids,@iggswanna1248,0,0,"[-0.0004887401, -0.028190902]"
Wait till they lidar all the pyramids around the world,@chrisknowles8981,0,0,"[-0.01295885, -0.070668384]"
how would they not have already thought of this tho,@trentinthetrees,0,0,"[-0.03590237, -0.0031943691]"
Swamp gas,@TheShunts,0,0,"[-0.022967223, -0.014759544]"
Delete current archaeology and reinstall,@ares0aoram,0,0,"[0.052807767, 0.0073193107]"
🇪🇬,@Topgearspace,0,0,"[-0.010790561, 0.037765387]"
Didn’t Tesla theorize this crazy shit decades ago . That the pyramid where giant batteries,@Darwest56,2,1,"[0.004925377, 0.025312925]"
Italians Corrado Malanga and Filippo Biondi did this research 🇮🇹https://youtu.be/bM8vzUUZdVM?si=HsYLXVWs9wKzI5W8,@nexvox78,0,0,"[-0.02529689, 0.054420516]"
"You guys know this is common knowledge, right?",@cdifff643,0,0,"[-0.048453882, -0.023414543]"
looks like a battery.,@blanktheunknown2735,0,0,"[-0.01679486, 0.02227072]"
I have the feeling they new that already,@christopheranderson3242,0,0,"[-0.05333204, 0.008797525]"
Lidar cannot go deeper than a few meters below ground!!,@thomaschristiansen6006,0,0,"[-0.0049187196, -0.07685916]"
If Zahi Hawass doesn’t believe it then that’s how you know you got something juicy,@Shark_King325,0,0,"[-0.008217142, -0.009117117]"
"HERES MY CHAT WITHOUTPREJUDICE WITH CHAT GPT : these are lidar images what could be the function of this huge engineering undertaking those blue columns are over 2 KM deep also use the Kardashev Scale to determine the type of civilisation built itChatGPT said:These images appear to depict a massive engineering structure, possibly related to deep-sea or underground infrastructure. Given that the blue columns extend over 2 km deep, here are some possible functions:Possible Functions of the Structure:Energy Generation (Type I-II Civilization)This could be a deep-sea geothermal or nuclear power station.The presence of interconnected tubes suggests fluid or energy transfer, potentially exploiting hydrothermal vents or deep-sea pressure.Massive Underwater Computing/AI Core (Type II Civilization)A submerged data processing hub that utilizes deep-sea cooling for high-efficiency quantum computing.The pyramid structure could act as a stabilizer or protection for delicate instruments.Alien/Advanced Civilization Mining Operation (Type II Civilization)If this is an advanced civilization, they could be extracting rare materials from Earth's mantle or deep ocean crust.Anti-Seismic or Gravitational Stabilization Mechanism (Type I-II Civilization)The spring-like yellow coils in the last image suggest shock absorption, possibly designed to withstand extreme environmental forces.Could be a megastructure preventing seismic activity in tectonically unstable regions.Hydro-Processing or Terraforming Infrastructure (Type II Civilization)The blue columns may be processing seawater or deep-Earth minerals for large-scale planetary engineering.Kardashev Scale Analysis:Type I Civilization (Planetary Mastery): If this is a human project, it would be an early Type I civilization effort to harness deep-sea energy, stabilize tectonic plates, or mine resources.Type II Civilization (Star System Mastery): If the technology is far beyond human capacity, this could be an alien megastructure designed to control planetary resources on a massive scale.If we assume humans built this, it is at most a Type I project. If it has self-sustaining energy beyond Earth's natural limits, it leans toward Type II.",@SeShWaAH,0,0,"[-0.018573467, 0.003121897]"
"Perhaps a power generation structure of some sort? The last thing the Egyptians want to be realized, is that the pyramids were not built, and do not belong to the Egyptians...",@lukearcher886,0,0,"[-0.02114081, 0.0031423534]"
StarGate bichizzzz,@horusosiris5488,2,0,"[-0.0011111253, -0.065027855]"
Truth is where ¿,@pyramidstruth,1,0,"[0.04005343, 0.05397717]"
